date_times,id,pic_url,price,retailer,title,url
2017-04-24T11:34:48.917545+00:00,185,https://n1.sdlcdn.com/imgs/b/5/v/large/Nidhi-Enterprise-Multicoloured-Georgette-Saree-SDL561711183-1-b4e7e.jpg,698,AMAZON INDIA,Nidhi Enterprise Multicoloured Georgette Saree,
2017-04-24T11:34:48.928590+00:00,186,https://n1.sdlcdn.com/imgs/b/6/h/large/Dressy-Black-Chanderi-Saree-SDL454829821-1-a244a.jpg,599,AMAZON INDIA,Dressy Black Chanderi Saree,
2017-04-24T11:34:48.939572+00:00,187,https://n1.sdlcdn.com/imgs/b/y/a/large/Onlinefayda-Multicoloured-Georgette-Saree-SDL504505815-1-12c6e.jpg,1199,AMAZON INDIA,Onlinefayda Orange Georgette Saree,
2017-04-24T11:34:48.951364+00:00,188,https://n1.sdlcdn.com/imgs/e/0/l/large/Rubeez-Saree-Designer-Multicoloured-Georgette-SDL737200692-1-1509e.jpg,1688,AMAZON INDIA,Rubeez Saree Designer Multicoloured Georgette Saree,
2017-04-24T11:34:48.962471+00:00,189,https://n1.sdlcdn.com/imgs/f/e/7/large/Dressy-Multicoloured-Bhagalpuri-Silk-Saree-SDL933170463-1-60362.jpg,499,AMAZON INDIA,Dressy Multicoloured Bhagalpuri Silk Saree,
2017-04-24T11:34:48.973327+00:00,190,https://n1.sdlcdn.com/imgs/e/e/6/large/Gazal-Fashions-Multicoloured-Georgette-Saree-SDL424182305-1-70ab9.jpg,649,AMAZON INDIA,Gazal Fashions Grey Georgette Saree,
2017-04-24T11:34:48.984249+00:00,191,https://n1.sdlcdn.com/imgs/b/2/i/large/Viva-N-Diva-Multicoloured-Art-SDL073880613-1-89461.jpg,299,AMAZON INDIA,Viva N Diva Multicoloured Art Silk Saree,
2017-04-24T11:34:48.995558+00:00,192,https://n1.sdlcdn.com/imgs/b/5/4/large/SareeShop-Designer-SareeS-Multicoloured-Chiffon-SDL338928142-1-abe23.jpg,1499,AMAZON INDIA,Sareeshop Designer Sarees Pink Chiffon Saree,
2017-04-24T11:34:49.006759+00:00,193,https://n1.sdlcdn.com/imgs/b/z/5/large/Wxw-Fashion-Black-Georgette-Saree-SDL125761732-1-975b9.jpg,598,AMAZON INDIA,WXW Fashion Black Georgette Printed Saree,
2017-04-24T11:34:49.017498+00:00,194,https://n1.sdlcdn.com/imgs/c/e/9/large/Abhay-Kala-Fashion-Pink-Georgette-SDL449414389-1-5f554.jpg,939,AMAZON INDIA,Abhay Kala Fashion Multicoloured Georgette Saree,
2017-04-24T11:34:49.029092+00:00,195,https://n1.sdlcdn.com/imgs/b/y/t/large/Dressy-Multicoloured-Chanderi-Saree-SDL691161959-1-08c87.jpg,549,AMAZON INDIA,Dressy Multicoloured Chanderi Saree,
2017-04-24T11:34:49.040097+00:00,196,https://n1.sdlcdn.com/imgs/e/7/1/large/Siddeshwary-Fab-Multicoloured-Lycra-Saree-SDL833721872-1-3174f.jpg,1199,AMAZON INDIA,Siddeshwary Fab Multicoloured Lycra Saree,
2017-04-24T11:34:49.051340+00:00,197,https://n1.sdlcdn.com/imgs/d/a/8/large/Dressy-Multicoloured-Georgette-Saree-SDL901484688-1-dfc07.jpg,749,AMAZON INDIA,Dressy Multicoloured Georgette Saree,
2017-04-24T11:34:49.061909+00:00,198,https://n1.sdlcdn.com/imgs/f/b/l/large/Rudra-Fashion-Blue-Georgette-Saree-SDL814525181-1-8e10f.jpg,1099,AMAZON INDIA,Rudra Fashion Blue Georgette Saree,
2017-04-24T11:34:49.072982+00:00,199,https://n1.sdlcdn.com/imgs/e/d/f/large/Rubeez-Saree-Designer-Multicoloured-Chiffon-SDL002390069-1-d454b.jpg,599,AMAZON INDIA,Rubeez Saree Designer Multicoloured Chiffon Saree,
2017-04-24T11:34:49.084576+00:00,200,https://n1.sdlcdn.com/imgs/a/6/3/large/Bunny-Sarees-Navy-Faux-Georgette-SDL478739216-1-f1a42.jpg,1093,AMAZON INDIA,Bunny Sarees Navy Georgette Saree,
2017-04-24T11:34:49.095372+00:00,201,https://n2.sdlcdn.com/imgs/e/d/f/large/Rubeez-Saree-Designer-Multicoloured-Chiffon-SDL731331032-1-c2038.jpg,599,AMAZON INDIA,Rubeez Saree Designer Multicoloured Chiffon Saree,
2017-04-24T11:34:49.106723+00:00,202,https://n2.sdlcdn.com/imgs/a/1/w/large/Ravi-Designer-Sarees-Pink-Pure-SDL818258410-1-8a5c7.jpg,450,AMAZON INDIA,Ravi Designer Sarees Pink Chiffon Saree,
2017-04-24T11:34:49.117840+00:00,203,https://n2.sdlcdn.com/imgs/e/n/m/large/Onlinefayda-Multicoloured-Georgette-Saree-SDL496372903-1-fb277.jpg,1299,AMAZON INDIA,Onlinefayda Multicoloured Georgette Saree,
2017-04-24T11:34:49.128884+00:00,204,https://n2.sdlcdn.com/imgs/b/5/4/large/Sareeshop-Designer-Sarees-Navy-Chiffon-SDL296958699-1-5fc03.jpg,649,AMAZON INDIA,Sareeshop Designer Sarees Navy Chiffon Saree,
2017-04-24T11:34:49.140041+00:00,205,https://n2.sdlcdn.com/imgs/f/a/c/large/Rudra-Fashion-Multicoloured-Georgette-Saree-SDL464128982-1-d0970.jpg,1199,AMAZON INDIA,Rudra Fashion Multicoloured Georgette Saree,
2017-04-24T11:34:49.151514+00:00,206,https://n2.sdlcdn.com/imgs/e/j/i/large/Gazal-Fashions-Multicoloured-Banarasi-Silk-SDL317552450-1-8a1b0.jpg,1099,AMAZON INDIA,Gazal Fashions Multicoloured Banarasi Silk Saree,
2017-04-24T11:34:49.161807+00:00,207,https://n2.sdlcdn.com/imgs/c/j/c/large/Triveni-Green-Georgette-Saree-SDL066397475-1-8db7b.jpg,340,AMAZON INDIA,Triveni Green Georgette Saree,
2017-04-24T11:34:49.172909+00:00,208,https://n2.sdlcdn.com/imgs/a/5/e/large/Aai-shree-khodiyar-art-Beige-SDL954918487-1-19b78.jpg,610,AMAZON INDIA,Aai Shree Khodiyar Art Beige Georgette Saree,
2017-04-24T11:34:49.184134+00:00,209,https://n2.sdlcdn.com/imgs/b/5/8/large/SareeShop-Designer-SareeS-Navy-Chiffon-SDL633630021-1-bb155.jpg,999,AMAZON INDIA,SareeShop Designer SareeS Navy Chiffon Saree,
2017-04-24T11:34:49.195460+00:00,210,https://n2.sdlcdn.com/imgs/b/0/2/large/The-Lugai-Fashion-Yellow-Georgette-SDL866910459-1-9b3d1.jpg,449,AMAZON INDIA,The Lugai Fashion Multicoloured Georgette Saree,
2017-04-24T11:34:49.206638+00:00,211,https://n2.sdlcdn.com/imgs/c/v/2/large/Dressy-Multicoloured-Georgette-Saree-SDL764296199-1-dac4d.jpg,899,AMAZON INDIA,Dressy Multicoloured Georgette Saree,
2017-04-24T11:34:49.217866+00:00,212,https://n2.sdlcdn.com/imgs/e/s/o/large/SDL052410299_M_1_3x-d8147.jpg,495,AMAZON INDIA,V Art Blue Chiffon Saree,
2017-04-24T11:34:49.228742+00:00,213,https://n2.sdlcdn.com/imgs/b/1/u/large/pinkreniyanew-829a1.jpg,1199,AMAZON INDIA,Darshita International Pink Chiffon Saree,
2017-04-24T11:34:49.240366+00:00,214,https://n2.sdlcdn.com/imgs/b/v/w/large/Mahalaxmi-Fashion-Orange-Georgette-Saree-SDL882832533-1-65fdc.jpg,999,AMAZON INDIA,Mahalaxmi Fashion Orange Georgette Saree,
2017-04-24T11:34:49.251323+00:00,215,https://n2.sdlcdn.com/imgs/b/g/j/large/Kuki-Fashion-Black-Faux-Georgette-SDL135791659-1-da20c.jpg,1547,AMAZON INDIA,Kuki Pink Georgette Saree,
2017-04-24T11:34:49.262410+00:00,216,https://n2.sdlcdn.com/imgs/b/x/y/large/Sukuma-Yellow-Cotton-Saree-SDL795370534-1-a490c.jpg,406,AMAZON INDIA,Sukuma Yellow Cotton Saree,
2017-04-24T11:34:49.273173+00:00,217,https://n2.sdlcdn.com/imgs/d/a/j/large/Dressy-Multicoloured-Georgette-Saree-SDL709815691-1-d9759.jpg,797,AMAZON INDIA,Dressy Multicoloured Georgette Saree,
2017-04-24T11:34:49.284362+00:00,218,https://n2.sdlcdn.com/imgs/e/e/o/large/Gazal-Fashions-Maroon-Cotton-Silk-SDL342458617-1-2a5d0.jpg,425,AMAZON INDIA,Gazal Fashions Maroon Cotton Silk Saree,
2017-04-24T11:34:49.295643+00:00,219,https://n2.sdlcdn.com/imgs/b/y/h/large/Onlinefayda-Orange-Georgette-Saree-SDL708013107-1-f8e98.jpg,1276,AMAZON INDIA,Onlinefayda Multicoloured Georgette Saree,
2017-04-24T11:34:49.306852+00:00,220,https://n2.sdlcdn.com/imgs/b/8/0/large/Janasya-Red-Bhagalpuri-Silk-Saree-SDL807076790-1-8bf91.jpg,449,AMAZON INDIA,Janasya Multicoloured Silk Saree,
2017-04-24T11:34:49.317824+00:00,221,https://n3.sdlcdn.com/imgs/c/x/s/large/AAI-SHREE-KHODIYAR-ART-Multicoloured-SDL393632904-1-27a90.jpg,630,AMAZON INDIA,AAI SHREE KHODIYAR ART Multicoloured Georgette Saree,
2017-04-24T11:34:49.328979+00:00,222,https://n3.sdlcdn.com/imgs/e/c/q/large/Sareeshop-Designer-Sarees-Navy-Chiffon-SDL674977239-1-400bf.jpg,999,AMAZON INDIA,Sareeshop Designer Sarees Navy Chiffon Saree,
2017-04-24T11:34:49.339923+00:00,223,https://n3.sdlcdn.com/imgs/b/8/3/large/Dressy-Multicoloured-Bhagalpuri-Silk-Saree-SDL902490645-1-cf319.jpg,479,AMAZON INDIA,Dressy Multicoloured Bhagalpuri Silk Saree,
2017-04-24T11:34:49.351468+00:00,224,https://n3.sdlcdn.com/imgs/b/f/o/large/Women-Party-Wear-Designer-Sarees-SDL151642073-1-249fa.jpg,999,AMAZON INDIA,Pahal Fashion Blue Georgette Saree,
2017-04-24T11:34:49.362299+00:00,225,https://n3.sdlcdn.com/imgs/e/u/y/large/OnlineFayda-Grey-Net-Saree-SDL448399942-1-0b452.jpg,1014,AMAZON INDIA,OnlineFayda Grey Net Saree,
2017-04-24T11:34:49.373121+00:00,226,https://n3.sdlcdn.com/imgs/e/h/i/large/Rubeez-Saree-Designer-Multicoloured-Chiffon-SDL558683125-1-321f6.jpg,533,AMAZON INDIA,Rubeez Saree Designer Multicoloured Chiffon Saree,
2017-04-24T11:34:49.384365+00:00,227,https://n3.sdlcdn.com/imgs/c/f/3/large/Awesome-Black-Georgette-Saree-SDL241345805-1-44c9c.jpg,998,AMAZON INDIA,Awesome Black Georgette Saree,
2017-04-24T11:34:49.395858+00:00,228,https://n3.sdlcdn.com/imgs/e/j/k/large/Dressy-Multicoloured-Chanderi-Saree-SDL877006465-1-7648d.jpg,499,AMAZON INDIA,Dressy Multicoloured Chanderi Saree,
2017-04-24T11:34:49.406951+00:00,229,https://n3.sdlcdn.com/imgs/b/x/6/large/SareeShop-Designer-SareeS-Red-Chiffon-SDL410460390-1-cc733.jpg,499,AMAZON INDIA,SareeShop Designer SareeS Red Chiffon Saree,
2017-04-24T11:34:49.417885+00:00,230,https://n3.sdlcdn.com/imgs/e/g/t/large/Lajree-Designer-Multicoloured-Chiffon-Saree-SDL737614576-1-630ed.jpg,624,AMAZON INDIA,Lajree Designer Blue Chiffon Saree,
2017-04-24T11:34:49.429115+00:00,231,https://n3.sdlcdn.com/imgs/c/u/9/large/V-Art-Yellow-Chiffon-Saree-SDL890492291-1-c915e.jpg,445,AMAZON INDIA,V Art Yellow Chiffon Saree,
2017-04-24T11:34:49.439872+00:00,232,https://n3.sdlcdn.com/imgs/e/p/n/large/Onlinefayda-Peach-Georgette-Saree-SDL335970947-1-80285.jpg,1099,AMAZON INDIA,Onlinefayda Peach Georgette Saree,
2017-04-24T11:34:49.451488+00:00,233,https://n3.sdlcdn.com/imgs/e/j/n/large/Limozine-Creation-Multicoloured-Net-Saree-SDL928987903-1-cff1b.jpg,1213,AMAZON INDIA,Limozine Creation Multicoloured Net Saree,
2017-04-24T11:34:49.462379+00:00,234,https://n3.sdlcdn.com/imgs/f/k/i/large/SareeShop-Designer-SareeS-Turquoise-Silk-SDL915610900-1-1734a.jpg,999,AMAZON INDIA,SareeShop Designer SareeS Turquoise Silk Saree,
2017-04-24T11:34:49.473156+00:00,235,https://n3.sdlcdn.com/imgs/e/0/2/large/IndianEfashion-Multicoloured-Georgette-Saree-SDL286441383-1-38eb1.jpg,899,AMAZON INDIA,IndianEfashion Multicoloured Georgette Saree,
2017-04-24T11:34:49.484684+00:00,236,https://n3.sdlcdn.com/imgs/b/u/6/large/Shivanya-Fashion-Navy-Georgette-Saree-SDL023171010-1-747c8.jpg,1399,AMAZON INDIA,Shivanya Fashion Navy Georgette Saree,
2017-04-24T11:34:49.495788+00:00,237,https://n3.sdlcdn.com/imgs/e/m/v/large/V-Art-Green-Chiffon-Saree-SDL237633214-1-eeb1f.jpg,601,AMAZON INDIA,V Art Green Chiffon Saree,
2017-04-24T11:34:49.506674+00:00,238,https://n3.sdlcdn.com/imgs/c/g/p/large/Sareeshop-Designer-Sarees-Blue-Chiffon-SDL399017187-1-f482e.jpg,599,AMAZON INDIA,SareeShop Designer SareeS Blue Chiffon Saree,
2017-04-24T11:34:49.518094+00:00,239,https://n3.sdlcdn.com/imgs/c/8/o/large/Dressy-Multicoloured-Georgette-Saree-SDL072309919-1-89553.jpg,799,AMAZON INDIA,Dressy Multicoloured Georgette Saree,
2017-04-24T11:34:49.528877+00:00,240,https://n3.sdlcdn.com/imgs/b/7/j/large/Janasya-Multicoloured-Silk-Saree-SDL104348456-1-d6ab7.jpg,1829,AMAZON INDIA,Janasya Multicoloured Silk Saree,
2017-04-24T11:41:19.236092+00:00,241,https://n1.sdlcdn.com/imgs/c/u/9/large/Apple-iPad-Flip-Cover-By-SDL791999353-1-25d1e.jpg,699,AMAZON INDIA,Apple iPad PRO 2 9.7 Inch Flip Cover By TGK - Black,
2017-04-24T11:41:19.259490+00:00,242,https://n1.sdlcdn.com/imgs/f/d/o/large/Refurbished-Apple-iPad-16GB-Wifi-SDL250624003-1-71edd.jpg,14999,AMAZON INDIA,Refurbished Apple iPad 16GB Wifi Only Black,
2017-04-24T11:41:19.270142+00:00,243,https://n1.sdlcdn.com/imgs/a/c/5/large/SDL250399755_1375079440_image1-67b5e.jpg,999,AMAZON INDIA,Amzer 93511 Silicone Skin Jelly Case - Black for Apple iPad 4,
2017-04-24T11:41:19.281107+00:00,244,https://n1.sdlcdn.com/imgs/b/y/5/large/ACM-Flip-Cover-Inbuilt-Keyboard-SDL792935417-1-222c2.jpg,499,AMAZON INDIA,ACM Flip Cover Inbuilt Keyboard with Micro USB Cable for Apple iPad Mini - Black,
2017-04-24T11:41:19.292565+00:00,245,https://n1.sdlcdn.com/imgs/a/h/3/large/RKA-360-Rotating-PU-Leather-SDL053900025-1-6029d.jpg,399,AMAZON INDIA,RKA 360 Rotating PU Leather Flip Case Cover For Apple iPad Mini 7.9 Inch Black,
2017-04-24T11:41:19.303836+00:00,246,https://n1.sdlcdn.com/imgs/a/f/m/large/SDL505216273_1382965159_image1-3df8c.jpg,614,AMAZON INDIA,iRotation - iPad Leather 360 Rotating Case Cover For iPad 2 3 4 RED,
2017-04-24T11:41:19.314558+00:00,247,https://n1.sdlcdn.com/imgs/a/7/6/large/Amzer-Back-Cover-For-Apple-SDL138049993-1-7d72d.jpg,799,AMAZON INDIA,Amzer Back Cover For Apple iPad Air 2 - Gray,
2017-04-24T11:41:19.325581+00:00,248,https://n1.sdlcdn.com/imgs/a/5/8/large/Kolorfish-Cover-For-Apple-iPad-SDL178156997-1-f246a.jpg,807,AMAZON INDIA,Kolorfish Cover For Apple iPad 4- Blue,
2017-04-24T11:41:19.336784+00:00,249,https://n1.sdlcdn.com/imgs/a/n/x/large/2010kharido-Ipad-4-3-2-SDL558057840-1-fa363.jpg,349,AMAZON INDIA,2010kharido Ipad 4 3 2 360 Rotating Magnetic Cute Cartoon Leather Case Smart Cover Dark Blue,
2017-04-24T11:41:19.347972+00:00,250,https://n1.sdlcdn.com/imgs/b/2/l/large/TGK-Flip-Cover-For-Apple-SDL821284181-1-46b19.jpg,499,AMAZON INDIA,TGK Flip Cover For Apple iPad Air 2 - Blue,
2017-04-24T11:41:19.359242+00:00,251,https://n1.sdlcdn.com/imgs/b/0/b/large/Go-Crazzy-Tablet-Cover-for-SDL942065914-1-a4cf8.jpg,699,AMAZON INDIA,Go Crazzy Tablet Cover for Apple iPad Mini 2 - Blue,
2017-04-24T11:41:19.370055+00:00,252,https://n1.sdlcdn.com/imgs/a/o/a/large/Amzer-Black-Back-Cover-Case-SDL499982031-1-5edb4.jpg,1599,AMAZON INDIA,"Amzer Black Back Cover Case For Apple Ipad Mini, Samsung Tab 4 - 8 Inch",
2017-04-24T11:41:19.381368+00:00,253,https://n1.sdlcdn.com/imgs/a/f/m/large/SDL508270148_1382965062_image1-83a81.jpg,599,AMAZON INDIA,iFun - iPad Leather 360 Rotating Cover for iPad 2 3 4 HOT PINK,
2017-04-24T11:41:19.392287+00:00,254,https://n1.sdlcdn.com/imgs/a/h/3/large/RKA-Leather-Flip-Designer-Stripe-SDL694358612-1-a72f4.jpg,599,AMAZON INDIA,RKA Leather Flip Designer Stripe Table Talk Wallet Case Cover for Apple iPad Mini 7.9 Inch Tablet New Khaki,
2017-04-24T11:41:19.404211+00:00,255,https://n1.sdlcdn.com/imgs/a/w/l/large/Ganesham-3-5mm-Audio-Splitter-SDL390287077-1-407f0.jpg,299,AMAZON INDIA,"Ganesham 3.5mm Audio Splitter Adapter Y Cable For Samsung, Lava, Karbonn, Iphone, Ipad, Ipod, Mp3 - 4pec - White",
2017-04-24T11:41:19.414510+00:00,256,https://n1.sdlcdn.com/imgs/a/i/g/large/Gioiabazar-Stylus-Pen-for-Apple-SDL736789069-1-e6341.JPG,120,AMAZON INDIA,Gioiabazar Stylus Pen for Apple iPad 2 3 4 Samsung HTC Touch Tablet Silver,
2017-04-24T11:41:19.425700+00:00,257,https://n1.sdlcdn.com/imgs/b/j/6/large/Airplus-Flip-Cover-Case-For-SDL507336151-1-14bc3.jpg,2040,AMAZON INDIA,Airplus Flip Cover Case For Apple Ipad Air 2 - Black,
2017-04-24T11:41:19.436706+00:00,258,https://n1.sdlcdn.com/imgs/b/z/1/large/Apple-iPad-Mini-2-Flip-SDL494738714-1-3c417.jpg,799,AMAZON INDIA,Apple iPad Mini 2 Flip Cover by Finaux - Black,
2017-04-24T11:41:19.447899+00:00,259,https://n1.sdlcdn.com/imgs/a/h/c/large/KolorFish-Irotation-360-Degree-Ipad-SDL582737577-1-c20cf.jpg,599,AMAZON INDIA,KolorFish Irotation 360 Degree - Ipad Cover For Ipad Air White,
2017-04-24T11:41:19.459692+00:00,260,https://n1.sdlcdn.com/imgs/b/5/8/large/Apple-iPad-Mini-2-Flip-SDL743262251-1-3f236.jpg,622,AMAZON INDIA,Apple iPad Mini 2 Flip Cover By Finaux Black,
2017-04-24T11:41:19.470162+00:00,261,https://n1.sdlcdn.com/imgs/b/f/j/large/iCase-Flip-Cover-For-ipad-SDL433606454-1-93a77.jpg,399,AMAZON INDIA,icase Polka Dots Rotating Case Cover For Ipad Mini 1 Mini 2 Mini3,
2017-04-24T11:41:19.481094+00:00,262,https://n1.sdlcdn.com/imgs/c/b/b/large/Duisah-USB-Data-Cable-Cable-SDL625085756-1-f13f8.jpg,300,AMAZON INDIA,"Duisah iOS 7 USB Data Sync Charge Cable for Apple iPhone 5/5s/5c,iPad Mini,iPad 4th Gen - White - 1.2 Meter",
2017-04-24T11:41:19.492356+00:00,263,https://n1.sdlcdn.com/imgs/c/h/j/large/Apple-ipad-Mini-4-Flip-SDL189303901-1-e8e0e.jpg,780,AMAZON INDIA,Apple ipad Mini 4 Flip Cover By Sami Navy Blue,
2017-04-24T11:41:19.504237+00:00,264,https://n1.sdlcdn.com/imgs/c/f/3/large/Apple-iPad-Mini-Flip-Cover-SDL824871113-1-a3daf.jpg,299,AMAZON INDIA,Apple iPad Mini Flip Cover By Ezze Shopping Pink,
2017-04-24T11:41:19.514574+00:00,265,https://n1.sdlcdn.com/imgs/a/h/3/large/RKA-360-Rotating-PU-Leather-SDL029665286-1-9920f.JPG,399,AMAZON INDIA,RKA 360 Rotating PU Leather Stand Case Cover For Apple iPad Air 5th Gen New Navy Blue,
2017-04-24T11:41:19.525590+00:00,266,https://n1.sdlcdn.com/imgs/e/8/l/large/Apple-iPad-Air-2-Flip-SDL495153146-1-119a7.jpg,1199,AMAZON INDIA,Apple iPad Air 2 Flip Cover By Bracevor Brown,
2017-04-24T11:41:19.536999+00:00,267,https://n1.sdlcdn.com/imgs/a/7/9/large/Madzbag-Designer-Back-Cover-For-SDL525589761-1-73459.jpg,999,AMAZON INDIA,"Madzbag Designer Back Cover For Apple Ipad 2/3/4, Air, Air2- Pink",
2017-04-24T11:41:19.547952+00:00,268,https://n1.sdlcdn.com/imgs/b/5/v/large/Apple-iPad-Air-2-Flip-SDL875050001-1-cd109.jpg,399,AMAZON INDIA,Apple iPad Air 2 Flip Cover By ACM Blue,
2017-04-24T11:41:19.559669+00:00,269,https://n1.sdlcdn.com/imgs/c/u/j/large/Apple-iPad-Pro-Flip-Cover-SDL216938403-1-c0bc5.jpg,599,AMAZON INDIA,Apple iPad Pro 12.9 Inch Flip Cover by TGK - White,
2017-04-24T11:41:19.570072+00:00,270,https://n1.sdlcdn.com/imgs/c/r/4/large/Apple-iPad-Flip-Cover-By-SDL586203201-1-4a05e.png,399,AMAZON INDIA,Apple iPad Flip Cover By Apple White,
2017-04-24T11:41:19.581426+00:00,271,https://n1.sdlcdn.com/imgs/c/l/9/large/Apple-iPad-3-Tempered-Glass-SDL589621091-1-65eb3.jpg,457,AMAZON INDIA,Apple iPad 3 Tempered Glass Screen Guard by APS,
2017-04-24T11:41:19.592382+00:00,272,https://n1.sdlcdn.com/imgs/c/u/j/large/TGK-360-Degree-Rotating-Leather-SDL016109718-1-48663.jpeg,499,AMAZON INDIA,"TGK 360 Degree Rotating Leather Case Cover Stand For iPad 4, iPad 3, iPad 2 - Black",
2017-04-24T11:41:19.604157+00:00,273,https://n1.sdlcdn.com/imgs/b/h/u/large/Callmate-Data-and-Charging-Cable-SDL026153416-1-986dd.jpg,399,AMAZON INDIA,Callmate Data and Charging Cable for Apple iPad Mini - Red,
2017-04-24T11:41:19.614826+00:00,274,https://n1.sdlcdn.com/imgs/a/h/1/large/2010kharido-360-Rotating-PU-Leather-SDL934751217-1-f5527.jpg,349,AMAZON INDIA,2010kharido 360 Rotating PU Leather Case Cover For Apple ipad 2 3 and New ipad 4 Red,
2017-04-24T11:41:19.625768+00:00,275,https://n1.sdlcdn.com/imgs/b/4/v/large/ACM-Pouch-Cover-for-Apple-SDL375742565-1-8318a.jpg,349,AMAZON INDIA,Acm Premium Pouch Case Cover For Apple Ipad Air 2 - Brown,
2017-04-24T11:41:19.636796+00:00,276,https://n1.sdlcdn.com/imgs/d/d/p/large/Apple-ipad-Mini-4-Flip-SDL015281863-1-dc7af.jpg,607,AMAZON INDIA,Apple ipad Mini 4 Flip Cover By Go Crazzy Blue,
2017-04-24T11:41:19.647972+00:00,277,https://n1.sdlcdn.com/imgs/c/e/d/large/iPad-2-Plain-Back-Cover-SDL128345338-1-8110b.jpg,807,AMAZON INDIA,iPad 2 Plain Back Cover By Celzo Black,
2017-04-24T11:41:19.659374+00:00,278,https://n1.sdlcdn.com/imgs/b/7/b/large/Apple-iPad-Air-2-Flip-SDL715554223-1-ff569.jpg,667,AMAZON INDIA,Apple iPad Air 2 Flip Cover By Dsas Brown,
2017-04-24T11:41:19.670198+00:00,279,https://n1.sdlcdn.com/imgs/b/n/o/large/Airplus-USB-Data-Cable-Grey-SDL289390670-1-cf938.jpg,899,AMAZON INDIA,"Airplus 8 Pin To Usb MFI Certified Lightning Cable For Apple Iphones, Ipad And Ipod [Grey]",
2017-04-24T11:41:19.681197+00:00,280,https://n1.sdlcdn.com/imgs/a/h/u/large/RKA-360-Rotating-PU-Leather-SDL670273636-1-2a76f.jpg,399,AMAZON INDIA,RKA 360 Rotating PU Leather Case Cover For Apple iPad 2 3 and New iPad 4 Red,
2017-04-24T11:41:19.692372+00:00,281,https://n3.sdlcdn.com/imgs/a/7/z/large/Stok-3-in-1-Micro-SDL043853070-1-a42c0.jpg,249,AMAZON INDIA,Stok 3 In 1 Micro Usb Charger Cable To 8-Pin For For Apple Iphone 4/4S/5/Ipad Mini/Htc/Samsung- White,
2017-04-24T11:41:19.704078+00:00,282,https://n3.sdlcdn.com/imgs/b/d/d/large/Kolorfish-Rotating-Flip-Cover-For-SDL064570163-1-bea1d.jpg,799,AMAZON INDIA,Kolorfish Rotating Flip Cover For Apple iPad Air 2 - Multicolour,
